ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
12813874,01/01/2008 01:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,834,8.0,18.0,,
11287936,01/01/2008 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2515,25.0,37.0,,
10099549,01/01/2008 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1821,18.0,27.0,,
11037459,01/01/2008 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1431,14.0,1.0,,
11308442,01/01/2008 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,812,8.0,23.0,,
11042914,01/01/2008 12:01:00 AM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,1134,11.0,28.0,,
11243260,01/01/2008 12:01:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,2533,25.0,36.0,,
11229652,01/01/2008 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,2534,25.0,30.0,,
11345442,01/01/2008 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,524,5.0,34.0,,
11271212,01/01/2008 12:01:00 AM,BATTERY,SIMPLE,RESIDENCE,False,True,1413,14.0,35.0,,
11566555,01/01/2008 12:01:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,1031,10.0,22.0,,
11250184,01/01/2008 12:01:00 AM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,724,7.0,17.0,,
11578082,01/21/2008 05:35:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,715,7.0,15.0,,
11577037,01/24/2008 04:00:00 PM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,False,False,1113,11.0,28.0,,
11067342,01/24/2008 05:25:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,511,5.0,9.0,,
11593784,01/25/2008 08:45:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1011,10.0,24.0,,
11584616,01/31/2008 02:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,224,2.0,3.0,,
