ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
7970305,01/01/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,632,6.0,6.0,,
10283110,01/01/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,True,512,5.0,34.0,41.704075384,-87.628193565
11007254,01/01/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,824,8.0,14.0,,
10295795,01/01/2011 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2413,24.0,50.0,41.992738481,-87.698256423
10292218,01/01/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,523,5.0,34.0,41.671673989,-87.633287278
10308026,01/01/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,1622,16.0,45.0,41.971605914,-87.768174187
10264337,01/01/2011 12:01:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,2514,25.0,31.0,41.928672868,-87.75717954
11248978,01/01/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,2422,24.0,49.0,,
11273912,01/01/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2232,22.0,34.0,,
11042582,01/01/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,True,True,923,9.0,14.0,,
11609580,01/01/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1223,12.0,27.0,,
10931141,01/01/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,424,4.0,10.0,,
11160879,01/01/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,True,1031,10.0,22.0,,
10328089,01/01/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,False,False,2212,22.0,19.0,41.706682551,-87.663054879
11549381,01/01/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,432,4.0,10.0,,
11009200,01/02/2011 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1831,18.0,42.0,,
10070096,01/02/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,623,6.0,17.0,41.749885207,-87.625794162
10318873,01/03/2011 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,921,9.0,12.0,41.818647053,-87.685983816
11527430,01/03/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,1112,11.0,27.0,,
10337330,01/06/2011 11:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1012,10.0,24.0,41.857016848,-87.726599538
10916856,01/10/2011 01:00:00 PM,DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,RESIDENCE,False,False,1621,16.0,45.0,,
10996415,01/11/2011 01:40:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,613,6.0,21.0,,
10282888,01/15/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1522,15.0,29.0,41.878373528,-87.762640179
10540767,01/17/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,True,922,9.0,12.0,,
10950062,01/19/2011 03:00:00 PM,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,False,111,1.0,42.0,,
11734158,01/19/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,733,7.0,6.0,,
10362244,01/20/2011 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,713,7.0,16.0,41.78051046,-87.659386469
10196936,01/20/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,813,8.0,13.0,41.788725276,-87.73650278
11262591,01/28/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,432,4.0,10.0,,
10351034,01/31/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,431,4.0,7.0,41.720023208,-87.576514422
10264612,02/01/2011 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,813,8.0,13.0,41.776314836,-87.757874309
10319934,02/01/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2413,24.0,40.0,41.99373453,-87.67533977
10277894,02/01/2011 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,331,3.0,5.0,41.769231153,-87.569854828
10054045,02/01/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,STREET,False,False,733,7.0,17.0,41.763372088,-87.644995782
10957870,02/01/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1523,15.0,28.0,,
10200414,02/01/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1213,12.0,1.0,41.900527561,-87.671088866
10279384,02/02/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1513,15.0,29.0,41.879766808,-87.771382019
10950061,02/03/2011 01:30:00 PM,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,1833,18.0,42.0,,
10306774,02/07/2011 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1413,14.0,26.0,41.924630138,-87.714883963
10217528,02/08/2011 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2531,25.0,29.0,41.909855173,-87.771478233
10983886,02/10/2011 03:00:00 PM,THEFT,FROM BUILDING,APARTMENT,False,False,732,7.0,17.0,,
11592720,02/11/2011 09:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,True,True,1531,15.0,37.0,,
10908327,02/11/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,714,7.0,15.0,,
10070345,02/12/2011 07:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1624,16.0,38.0,41.956942374,-87.757983811
11262583,02/14/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,835,8.0,18.0,,
11005621,02/14/2011 12:15:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1424,14.0,1.0,,
11600412,02/21/2011 07:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,1031,10.0,22.0,,
11276369,02/23/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,831,8.0,18.0,,
10214958,02/23/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1713,17.0,33.0,41.970298975,-87.705205096
11063633,02/25/2011 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING/GROUNDS,False,False,1513,15.0,29.0,,
10203573,03/01/2011 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,734,7.0,17.0,41.768610883,-87.659800625
11259650,03/01/2011 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1121,11.0,27.0,,
11656027,03/01/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,323,3.0,6.0,,
10252328,03/01/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1524,15.0,37.0,41.899303534,-87.758167238
10294549,03/01/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2232,22.0,34.0,41.710102632,-87.640491947
10266574,03/01/2011 12:00:00 AM,INTIMIDATION,INTIMIDATION,RESIDENCE,True,True,412,4.0,8.0,41.739663786,-87.584403429
11739155,03/03/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,613,6.0,21.0,,
11427354,03/03/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,131,1.0,3.0,,
10071004,03/04/2011 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1532,15.0,28.0,41.883869155,-87.746627731
11739157,03/05/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,True,True,1031,10.0,22.0,,
10341056,03/05/2011 12:01:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,613,6.0,21.0,41.744989508,-87.65680092
10068165,03/07/2011 11:45:00 AM,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,True,False,933,9.0,20.0,41.807822931,-87.660083294
11254854,03/11/2011 08:15:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,2531,25.0,29.0,,
11323700,03/15/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2233,22.0,34.0,,
10002462,03/20/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,631,6.0,6.0,41.748838927,-87.612437207
11657464,03/21/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,812,8.0,13.0,41.781217946,-87.764294424
11437371,03/22/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,False,2212,22.0,19.0,,
11578870,03/22/2011 10:10:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,223,2.0,4.0,,
10308883,03/25/2011 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,513,5.0,34.0,41.699001218,-87.626868514
10286976,03/31/2011 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1133,11.0,24.0,41.871777415,-87.714112315
11492697,04/01/2011 01:20:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1134,11.0,24.0,,
11442322,04/01/2011 01:20:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,224,2.0,3.0,,
10271934,04/01/2011 08:01:00 AM,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,214,2.0,4.0,41.817985681,-87.609215318
10962793,04/01/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1132,11.0,28.0,,
10958470,04/01/2011 10:17:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,733,7.0,17.0,,
10924425,04/01/2011 12:00:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,423,4.0,7.0,,
10241910,04/04/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,411,4.0,5.0,41.756917825,-87.58914335
11281181,04/10/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,811,8.0,23.0,,
11019109,04/11/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,334,3.0,7.0,,
11261309,04/12/2011 09:00:00 PM,THEFT,PURSE-SNATCHING,STREET,False,False,634,6.0,21.0,,
11453813,04/12/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,2423,24.0,49.0,,
11287119,04/15/2011 06:50:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2234,22.0,34.0,,
10744323,04/15/2011 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,2515,25.0,37.0,41.917678861,-87.755963058
11719322,04/15/2011 12:45:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,413,4.0,7.0,,
11738520,04/18/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,False,False,1113,11.0,28.0,,
11465660,04/20/2011 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,False,2512,25.0,29.0,,
10324560,04/21/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,421,4.0,7.0,41.755366724,-87.565698177
11010307,04/23/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,1724,17.0,33.0,,
10052625,04/28/2011 09:55:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,233,2.0,4.0,41.802111489,-87.606401292
11456581,04/30/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1613,16.0,41.0,,
10164263,05/01/2011 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,False,2512,25.0,36.0,41.929720595,-87.785661946
10114977,05/01/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,523,5.0,9.0,41.666563743,-87.628302922
11575975,05/01/2011 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,214,2.0,3.0,,
11061408,05/01/2011 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2212,22.0,34.0,,
11238816,05/01/2011 12:01:00 AM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,True,1921,19.0,32.0,,
11304650,05/04/2011 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1131,11.0,28.0,,
11592515,05/07/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,False,814,8.0,22.0,,
11352073,05/08/2011 12:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1723,17.0,39.0,,
8055715,05/09/2011 04:00:00 PM,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,True,False,1014,10.0,24.0,41.854498094,-87.723580391
11248298,05/09/2011 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,923,9.0,14.0,,
11508390,05/15/2011 11:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,211,2.0,4.0,,
10936509,05/17/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1034,10.0,25.0,,
8074925,05/20/2011 09:30:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1225,12.0,27.0,41.877005438,-87.681425861
11505430,05/20/2011 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,822,8.0,14.0,41.794550978,-87.70603292
11539641,05/24/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1432,14.0,32.0,,
10230739,05/26/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1611,16.0,41.0,41.987281741,-87.787651678
10136179,05/28/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,222,2.0,4.0,41.803417249,-87.585796054
10192342,05/28/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1115,11.0,28.0,41.87974804,-87.726700354
11375716,05/31/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,834,8.0,13.0,,
11599389,05/31/2011 11:00:00 AM,DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,RESIDENCE,False,False,621,6.0,17.0,,
11560833,06/01/2011 04:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,834,8.0,18.0,,
11586504,06/01/2011 07:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,True,True,214,2.0,4.0,,
10450743,06/01/2011 09:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,False,1633,16.0,38.0,,
10116386,06/01/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1231,12.0,2.0,41.875155116,-87.667906709
11264875,06/01/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,False,False,223,2.0,4.0,,
11239610,06/01/2011 10:00:00 AM,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,RESIDENCE,False,True,1411,14.0,35.0,,
10098500,06/01/2011 11:30:00 AM,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,APARTMENT,False,True,2534,25.0,37.0,41.905283746,-87.732542058
10264180,06/01/2011 12:00:00 AM,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,False,False,815,8.0,14.0,41.81602778,-87.723883074
10029353,06/01/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2412,24.0,50.0,41.998672955,-87.68381659
11345754,06/01/2011 12:15:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,833,8.0,13.0,,
10098471,06/03/2011 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,413,4.0,7.0,41.725570953,-87.572998518
11271376,06/07/2011 01:30:00 PM,ROBBERY,ARMED: HANDGUN,APARTMENT,False,False,825,8.0,15.0,,
10073091,06/07/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,412,4.0,8.0,41.741804859,-87.579446548
10319579,06/08/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,524,5.0,34.0,41.679187566,-87.635925711
10962761,06/11/2011 01:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,2513,25.0,36.0,,
10331880,06/11/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2411,24.0,49.0,42.012220854,-87.684274879
10912096,06/17/2011 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,632,6.0,6.0,,
11261787,06/17/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,223,2.0,4.0,,
10362473,06/20/2011 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1511,15.0,29.0,41.901170711,-87.771693958
10249873,06/24/2011 09:30:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1522,15.0,29.0,41.879332837,-87.758551992
10966269,06/24/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,913,9.0,11.0,,
11535963,06/25/2011 07:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1121,11.0,27.0,,
11569570,06/25/2011 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1533,15.0,28.0,,
10985237,06/27/2011 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,True,114,1.0,42.0,,
11485007,07/01/2011 09:00:00 PM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,1135,11.0,28.0,,
11446303,07/01/2011 09:50:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,613,6.0,21.0,,
11577049,07/01/2011 12:00:00 AM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,False,True,1022,10.0,24.0,,
11007109,07/01/2011 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1424,14.0,1.0,,
11507751,07/01/2011 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,713,7.0,16.0,,
11303417,07/02/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,733,7.0,6.0,,
